task,model,privacy_mechanism,epsilon,delta,metric,mean,std,ci_lower,ci_upper,n_runs,method
smoker_with_charges_legacy,dummy,none,inf,,roc_auc,0.5,0.0,0.5,0.5,5,repeated_seed_t
smoker_with_charges_legacy,dummy,none,inf,,threshold,0.20443899999999998,3.1031676915590914e-17,0.20443899999999995,0.204439,5,repeated_seed_t
smoker_with_charges_legacy,dummy,none,inf,,tpr_group_female,1.0,0.0,1.0,1.0,5,repeated_seed_t
smoker_with_charges_legacy,dummy,none,inf,,tpr_group_male,1.0,0.0,1.0,1.0,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,accuracy,0.9656716417910449,0.017777804850106885,0.9435975815415749,0.9877457020405149,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,brier,0.030202283269512097,0.0046327408210149945,0.02444997577904883,0.03595459075997536,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,demographic_parity_difference,0.038317651825618464,0.021865167516104976,0.011168460506176495,0.06546684314506043,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,ece,0.032295941471896086,0.0036065880414576207,0.027817770944465935,0.03677411199932624,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,equalized_odds_difference,0.04369004344590501,0.03398065539047948,0.0014974870121779726,0.08588259987963205,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,f1,0.9195619936371424,0.04185501422087479,0.8675921293347756,0.9715318579395092,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,fpr_group_female,0.03808588298522929,0.01459494110973244,0.019963870053370424,0.05620789591708815,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,fpr_group_male,0.02519291931051253,0.026116980174052843,-0.00723559471341036,0.057621433334435423,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,group_size_female,133.0,6.4031242374328485,125.0494711583537,140.9505288416463,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,group_size_male,135.0,6.4031242374328485,127.0494711583537,142.9505288416463,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,macro_f1,0.9488616695667165,0.026537377842749166,0.9159111628926445,0.9818121762407884,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,pr_auc,0.9690436100333836,0.004199054706795908,0.963829794977467,0.9742574250893001,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,precision,0.8880831880201641,0.05233036361685436,0.8231064595042039,0.9530599165361242,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,recall,0.9563636363636364,0.06111904114171497,0.8804743233732343,1.0322529493540387,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,roc_auc,0.9926248399487836,0.001325978151137088,0.9909784206161119,0.9942712592814553,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,threshold,0.11211979999999999,0.09714274261724341,-0.008498846194605655,0.23273844619460565,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,tpr_group_female,0.9436666666666665,0.08286870472151849,0.8407715794361788,1.0465617538971543,5,repeated_seed_t
smoker_with_charges_legacy,gradient_boosting,none,inf,,tpr_group_male,0.9670967741935483,0.04676863148242435,0.9090258482365629,1.0251677001505337,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,accuracy,0.9723880597014926,0.010081534392616652,0.9598701813995274,0.9849059380034577,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,brier,0.03644585546946234,0.007652865917049039,0.02694356737718192,0.04594814356174277,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,demographic_parity_difference,0.041845510159996616,0.019356967124249853,0.017810660967401727,0.06588035935259151,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,ece,0.057834759661429334,0.007659181129684017,0.04832463019697905,0.06734488912587962,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,equalized_odds_difference,0.02332445775754835,0.013986660878370182,0.0059577244897910595,0.04069119102530564,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,f1,0.9371476640830488,0.02105412031408037,0.9110055208752047,0.963289807290893,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,fpr_group_female,0.036478626002600226,0.007371033500778561,0.02732627907512963,0.04563097293007082,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,fpr_group_male,0.03087160199854101,0.023044406490753067,0.002258192098999783,0.05948501189808224,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,group_size_female,133.0,6.4031242374328485,125.0494711583537,140.9505288416463,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,group_size_male,135.0,6.4031242374328485,127.0494711583537,142.9505288416463,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,macro_f1,0.9597257092023705,0.013832788890578167,0.9425500332421867,0.9769013851625544,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,pr_auc,0.9371214317570598,0.02897994621695486,0.9011380758695855,0.973104787644534,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,precision,0.885259661502114,0.03747695607535726,0.838725874381079,0.931793448623149,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,recall,0.9963636363636365,0.008131156281817419,0.9862674723447353,1.0064598003825376,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,roc_auc,0.9864105847204439,0.005881342503715039,0.9791079334724753,0.9937132359684124,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,threshold,0.3184152974874384,0.042125355699797265,0.2661097599034724,0.3707208350714044,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,tpr_group_female,0.992,0.017888543819998333,0.9697884391584176,1.0142115608415823,5,repeated_seed_t
smoker_with_charges_legacy,logistic,none,inf,,tpr_group_male,1.0,0.0,1.0,1.0,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,accuracy,0.9694029850746269,0.014784785638924594,0.9510452490256142,0.9877607211236396,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,brier,0.033162214979529384,0.009753971534333149,0.02105105968584358,0.04527337027321519,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,demographic_parity_difference,0.04167794939332596,0.024205792782411445,0.011622487947425146,0.07173341083922677,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,ece,0.04833033424337842,0.016361654951294623,0.028014656339323523,0.06864601214743331,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,equalized_odds_difference,0.019880795997017406,0.016749306148504617,-0.0009162144424737229,0.040677806436508535,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,f1,0.9302243022065563,0.03273801603331465,0.8895746863253718,0.9708739180877407,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,fpr_group_female,0.03833047785445207,0.008606052959758982,0.027644651727684398,0.04901630398121975,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,fpr_group_male,0.032933457668644105,0.021126039750088102,0.0067020146863380654,0.05916490065095015,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,group_size_female,133.0,6.4031242374328485,125.0494711583537,140.9505288416463,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,group_size_male,135.0,6.4031242374328485,127.0494711583537,142.9505288416463,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,macro_f1,0.9553142889269972,0.021141852792655336,0.9290632114590334,0.9815653663949611,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,mia_loss_threshold_auc,0.5057700690472868,0.0133733249856577,0.4891648928763168,0.5223752452182568,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,mia_tpr_at_fpr_0.01,0.002102803738317757,0.0029088550462590492,-0.0015090168486154494,0.005714624325250963,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,pr_auc,0.9362524793970189,0.03519082689817469,0.8925572965705348,0.979947662223503,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,precision,0.8781837316276766,0.04016093793796927,0.8283173408560044,0.9280501223993488,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,recall,0.989090909090909,0.02439346884545226,0.9588024170342058,1.0193794011476123,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,roc_auc,0.9863935125906957,0.006962677186525213,0.9777482069970727,0.9950388181843188,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,threshold,0.3270908961344004,0.08609022391564088,0.22019576450104844,0.43398602776775236,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,tpr_group_female,0.984,0.03577708763999662,0.9395768783168353,1.0284231216831647,5,repeated_seed_t
smoker_with_charges_legacy,neural,none,inf,,tpr_group_male,0.9933333333333334,0.014907119849998594,0.9748236992986814,1.0118429673679854,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,accuracy,0.9649253731343285,0.013607897409560052,0.9480289368296275,0.9818218094390294,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,brier,0.030957211360141172,0.008500159214642988,0.020402869684318994,0.04151155303596335,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,demographic_parity_difference,0.04799210277530777,0.024233057674465222,0.017902787494528876,0.07808141805608666,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,ece,0.027687812166536523,0.007361701818162741,0.018547052053412658,0.03682857227966039,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,equalized_odds_difference,0.028116064486039614,0.014175678863638415,0.010514634390961751,0.04571749458111748,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,f1,0.9201717373192656,0.029189385775886666,0.8839283278716661,0.9564151467668651,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,fpr_group_female,0.036443685401621885,0.011796980595356266,0.021795799308859602,0.05109157149438417,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,fpr_group_male,0.04056674191017577,0.023910849790109337,0.01087750055933898,0.07025598326101257,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,group_size_female,133.0,6.4031242374328485,125.0494711583537,140.9505288416463,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,group_size_male,135.0,6.4031242374328485,127.0494711583537,142.9505288416463,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,macro_f1,0.9488465783919604,0.019023606850811132,0.9252256506493257,0.9724675061345951,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,pr_auc,0.8786239025842224,0.07432988395971256,0.7863311616807839,0.9709166434876609,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,precision,0.8693801719513348,0.04533093956831931,0.8130943762846022,0.9256659676180673,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,recall,0.9781818181818182,0.015212000482437742,0.9592936248421169,0.9970700115215194,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,roc_auc,0.9832351685872812,0.009211557080553403,0.9717975097929591,0.9946728273816033,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,threshold,0.2581935618090455,0.10358560085089583,0.12957505050018298,0.38681207311790805,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,tpr_group_female,0.974909090909091,0.023012752483340716,0.9463349846509526,1.0034831971672293,5,repeated_seed_t
smoker_with_charges_legacy,svm,none,inf,,tpr_group_male,0.9802150537634409,0.018066436149883614,0.9577826104202833,1.0026474971065984,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,accuracy,0.23582089552238808,0.028096791935845834,0.20093412051062648,0.2707076705341497,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,achieved_epsilon,0.4926042171759174,0.0,0.4926042171759174,0.4926042171759174,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,brier,0.193022483587265,0.003716498990197203,0.1884078405917765,0.1976371265827535,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,demographic_parity_difference,0.05577849000032651,0.07404726211444555,-0.03616332953273806,0.14772030953339108,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,ece,0.169915484173158,0.011075999038440375,0.15616281492298706,0.18366815342332893,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,equalized_odds_difference,0.0948762873983251,0.0854404979512309,-0.011212102896320783,0.200964677692971,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,f1,0.33842171351299144,0.006871991235017918,0.32988900940049787,0.346954417625485,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,fpr_group_female,0.9349158441061796,0.08013119273342746,0.8354198269559556,1.0344118612564035,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,fpr_group_male,0.9622143315944742,0.0385916526836341,0.9142964658260221,1.0101321973629263,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,group_size_female,133.0,6.4031242374328485,125.0494711583537,140.9505288416463,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,group_size_male,135.0,6.4031242374328485,127.0494711583537,142.9505288416463,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,macro_f1,0.21526134017555484,0.03830842476818866,0.16769514831299762,0.2628275320381121,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,mia_loss_threshold_auc,0.49815961082438276,0.020437505821166116,0.47278309563316095,0.5235361260156046,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,mia_tpr_at_fpr_0.01,0.007009345794392522,0.007342175870313396,-0.0021071696522560104,0.016125861241041053,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,noise_multiplier,11.5625,0.0,11.5625,11.5625,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,pr_auc,0.20656349389608994,0.0264616061327419,0.1737070702264164,0.23941991756576347,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,precision,0.20582221947240154,0.0038603604473015063,0.20102894888489747,0.2106154900599056,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,recall,0.9527272727272728,0.04741238112874656,0.8938570260105926,1.0115975194439528,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,roc_auc,0.48615450277422106,0.028888299802204906,0.4502849409405063,0.5220240646079358,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,threshold,0.0038987738187743655,0.0058516744116944375,-0.0033670396274368096,0.01116458726498554,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,tpr_group_female,0.9294545454545455,0.11821258340816793,0.7826742365019638,1.0762348544071272,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,tpr_group_male,0.9677028347996091,0.032823446632670415,0.9269471428188596,1.0084585267803585,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,accuracy,0.2574626865671642,0.046604462674614926,0.19959560310846375,0.31532977002586465,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,achieved_epsilon,1.997936521203301,2.482534153247273e-16,1.9979365212033007,1.9979365212033011,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,brier,0.18196060061454772,0.0022607702905787425,0.17915348353652744,0.184767717692568,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,demographic_parity_difference,0.13024688232749665,0.0966996361423665,0.01017842549011666,0.25031533916487664,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,ece,0.13723306995886028,0.004639274133528095,0.13147265028946048,0.14299348962826008,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,equalized_odds_difference,0.15951781970649895,0.09377874969197106,0.04307612241741614,0.27595951699558174,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,f1,0.34080340291043115,0.008514715473227621,0.3302309872523759,0.35137581856848643,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,fpr_group_female,0.8569974970677784,0.11130775220776495,0.7187906684304111,0.9952043257051457,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,fpr_group_male,0.9819050073637703,0.022358477687105804,0.9541432905650489,1.0096667241624917,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,group_size_female,133.0,6.4031242374328485,125.0494711583537,140.9505288416463,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,group_size_male,135.0,6.4031242374328485,127.0494711583537,142.9505288416463,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,macro_f1,0.24240689036478374,0.05667604204412338,0.17203428939791288,0.3127794913316546,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,mia_loss_threshold_auc,0.5038407553354721,0.012038881747999096,0.4888925092903492,0.518789001380595,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,mia_tpr_at_fpr_0.01,0.00514018691588785,0.0029322197191614797,0.0014993552557818882,0.008781018575993811,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,noise_multiplier,3.37890625,0.0,3.37890625,3.37890625,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,pr_auc,0.22803375773550805,0.03270809347270829,0.18742129562056264,0.26864621985045345,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,precision,0.208557032926104,0.007072279764830203,0.19977563775688936,0.21733842809531864,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,recall,0.9345454545454543,0.04741238112874655,0.8756752078287742,0.9934157012621345,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,roc_auc,0.5253862569355527,0.03588367657120181,0.4808307876139036,0.569941726257202,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,threshold,0.029080500281486076,0.006733933179741682,0.020719217885891032,0.03744178267708112,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,tpr_group_female,0.8527272727272728,0.10362041344563641,0.7240655358728367,0.9813890095817088,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,tpr_group_male,1.0,0.0,1.0,1.0,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,accuracy,0.27089552238805975,0.040412359900186004,0.22071695001754532,0.3210740947585742,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,achieved_epsilon,5.996399562124039,0.0,5.996399562124039,5.996399562124039,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,brier,0.1793600380420685,0.002013811943703642,0.17685956025241892,0.18186051583171806,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,demographic_parity_difference,0.20665690462766118,0.12586904570571172,0.05036984208661485,0.36294396716870747,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,ece,0.12795840138569475,0.0023863038463272433,0.12499541381093504,0.13092138896045447,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,equalized_odds_difference,0.22924592459245918,0.12765501339364185,0.07074129027135478,0.3877505589135636,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,f1,0.33660410802263196,0.005576046447544974,0.3296805318964034,0.34352768414886053,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,fpr_group_female,0.7924279644758483,0.12709686089299396,0.6346163680203059,0.9502395609313907,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,fpr_group_male,0.9959381443298969,0.005562999700805836,0.989030767879388,1.002845520780406,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,group_size_female,133.0,6.4031242374328485,125.0494711583537,140.9505288416463,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,group_size_male,135.0,6.4031242374328485,127.0494711583537,142.9505288416463,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,macro_f1,0.26049616452632984,0.052141457169660746,0.19575399434487856,0.32523833470778113,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,mia_loss_threshold_auc,0.5038185242014228,0.010405689213395358,0.49089815452865254,0.516738893874193,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,mia_tpr_at_fpr_0.01,0.005841121495327103,0.0008260593238160603,0.004815433372564155,0.00686680961809005,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,noise_multiplier,1.483154296875,0.0,1.483154296875,1.483154296875,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,pr_auc,0.23807010777671644,0.03617068892219577,0.19315826555179824,0.2829819500016346,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,precision,0.20708005803057733,0.0033615402509360784,0.20290615452247715,0.2112539615386775,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,recall,0.9018181818181817,0.062456596499337,0.8242680744946157,0.9793682891417478,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,roc_auc,0.5356295347844645,0.03329859169710954,0.4942838722832768,0.5769751972856522,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,threshold,0.04098550490473383,0.006673652412819944,0.032699070967209615,0.04927193884225804,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,tpr_group_female,0.7796363636363637,0.13551493467755188,0.6113723480283126,0.9479003792444147,5,repeated_seed_t
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,tpr_group_male,1.0,0.0,1.0,1.0,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,accuracy,0.20522388059701493,0.0,0.20522388059701493,0.20522388059701493,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,brier,0.16310765507122435,0.0,0.16310765507122435,0.16310765507122435,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,demographic_parity_difference,0.0,0.0,0.0,0.0,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,ece,0.000784628260566328,0.0,0.000784628260566328,0.000784628260566328,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,equalized_odds_difference,0.0,0.0,0.0,0.0,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,f1,0.34055727554179566,0.0,0.34055727554179566,0.34055727554179566,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,fpr_group_female,1.0,0.0,1.0,1.0,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,fpr_group_male,1.0,0.0,1.0,1.0,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,group_size_female,133.0,6.4031242374328485,125.0494711583537,140.9505288416463,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,group_size_male,135.0,6.4031242374328485,127.0494711583537,142.9505288416463,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,macro_f1,0.17027863777089783,0.0,0.17027863777089783,0.17027863777089783,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,pr_auc,0.20522388059701493,0.0,0.20522388059701493,0.20522388059701493,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,precision,0.20522388059701493,0.0,0.20522388059701493,0.20522388059701493,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,recall,1.0,0.0,1.0,1.0,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,roc_auc,0.5,0.0,0.5,0.5,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,threshold,0.20443899999999998,3.1031676915590914e-17,0.20443899999999995,0.204439,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,tpr_group_female,1.0,0.0,1.0,1.0,5,repeated_seed_t
smoker_without_charges,dummy,none,inf,,tpr_group_male,1.0,0.0,1.0,1.0,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,accuracy,0.3223880597014926,0.07749165477960304,0.22616946180042485,0.41860665760256033,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,brier,0.19508708433896133,0.008917583405997555,0.18401444207275486,0.2061597266051678,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,demographic_parity_difference,0.12781306660216016,0.0808041548908911,0.02748145656886007,0.22814467663546023,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,ece,0.14365654579976414,0.01248831186416524,0.12815025855968923,0.15916283303983905,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,equalized_odds_difference,0.13818933256884813,0.07386934059725185,0.04646843177818877,0.2299102333595075,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,f1,0.3401359200854087,0.012893409173454882,0.32412663810061965,0.3561452020701978,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,fpr_group_female,0.7505456864934617,0.1567176468714758,0.5559550264899394,0.9451363464969839,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,fpr_group_male,0.8827152170821118,0.0850699906617168,0.7770868723499276,0.988343561814296,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,group_size_female,133.0,6.4031242374328485,125.0494711583537,140.9505288416463,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,group_size_male,135.0,6.4031242374328485,127.0494711583537,142.9505288416463,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,macro_f1,0.313809094718455,0.08774545123986571,0.2048587269077699,0.42275946252914004,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,pr_auc,0.2281600428207997,0.023323915843354213,0.1991995762209724,0.25712050942062703,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,precision,0.21320481896066285,0.009972636078922934,0.20082215577427628,0.2255874821470494,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,recall,0.850909090909091,0.09908673886137243,0.727876654565507,0.9739415272526749,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,roc_auc,0.5282799829278703,0.022881701687309276,0.4998685977251,0.5566913681306405,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,threshold,0.027926873366834172,0.01904769793154063,0.004276032596579864,0.051577714137088476,5,repeated_seed_t
smoker_without_charges,gradient_boosting,none,inf,,tpr_group_female,0.794060606060606,0.13642853674433433,0.6246622036575467,0.9634590084636654,5,repeated_seed_t
